Training mode
Episode 1 | Step 7325 | Step Reward: -0.0
Episode 1 | Step 7326 | Step Reward: -0.0
Episode 1 | Step 7327 | Step Reward: -0.0
Episode 1 | Step 7328 | Step Reward: -0.0
Episode 1 | Step 7329 | Step Reward: -0.0
Episode 1 | Step 7330 | Step Reward: -0.0
Episode 1 | Step 7331 | Step Reward: -0.0
Episode 1 | Step 7332 | Step Reward: -0.0
Episode 1 | Step 7333 | Step Reward: -0.0
Episode 1 | Step 7334 | Step Reward: -0.0
Episode 1 | Step 7335 | Step Reward: -0.0
Episode 1 | Step 7336 | Step Reward: -0.0
Episode 1 | Step 7337 | Step Reward: -0.0
Episode 1 | Step 7338 | Step Reward: -0.0
Episode 1 | Step 7339 | Step Reward: -0.0
Episode 1 | Step 7340 | Step Reward: -0.0
Episode 1 | Step 7341 | Step Reward: -0.0
Episode 1 | Step 7342 | Step Reward: -0.0
Episode 1 | Step 7343 | Step Reward: -0.0
Episode 1 | Step 7344 | Step Reward: -0.0
Episode 1 | Step 7345 | Step Reward: -0.0
Episode 1 | Step 7346 | Step Reward: -0.0
Episode 1 | Step 7347 | Step Reward: -0.0
Episode 1 | Step 7348 | Step Reward: -0.0
Episode 1 | Step 7349 | Step Reward: -0.0
Episode 1 | Step 7350 | Step Reward: -0.0
Episode 1 | Step 7351 | Step Reward: -0.0
Episode 1 | Step 7352 | Step Reward: -0.0
Episode 1 | Step 7353 | Step Reward: -0.0
Episode 1 | Step 7354 | Step Reward: -0.0
Episode 1 | Step 7355 | Step Reward: -0.0
Episode 1 | Step 7356 | Step Reward: -0.0
Episode 1 | Step 7357 | Step Reward: -0.0
Episode 1 | Step 7358 | Step Reward: -0.0
Episode 1 | Step 7359 | Step Reward: -0.0
Episode 1 | Step 7360 | Step Reward: -0.0
Episode 1 | Step 7361 | Step Reward: -0.0
Episode 1 | Step 7362 | Step Reward: -0.0
Episode 1 | Step 7363 | Step Reward: -0.0
Episode 1 | Step 7364 | Step Reward: -0.0
Episode 1 | Step 7365 | Step Reward: -0.0
Episode 1 | Step 7366 | Step Reward: -0.0
Episode 1 | Step 7367 | Step Reward: -0.0
Episode 1 | Step 7368 | Step Reward: -0.0
Episode 1 | Step 7369 | Step Reward: -0.0
Episode 1 | Step 7370 | Step Reward: -0.0
Episode 1 | Step 7371 | Step Reward: -0.0
Episode 1 | Step 7372 | Step Reward: -0.0
Episode 1 | Step 7373 | Step Reward: -0.0
Episode 1 | Step 7374 | Step Reward: -0.0
Episode 1 | Step 7375 | Step Reward: -0.0
Episode 1 | Step 7376 | Step Reward: -0.0
Episode 1 | Step 7377 | Step Reward: -0.0
Episode 1 | Step 7378 | Step Reward: -0.0
Episode 1 | Step 7379 | Step Reward: -0.0
Episode 1 | Step 7380 | Step Reward: -0.0
Episode 1 | Step 7381 | Step Reward: -0.0
Episode 1 | Step 7382 | Step Reward: -0.0
Episode 1 | Step 7383 | Step Reward: -0.0
Episode 1 | Step 7384 | Step Reward: -0.0
Episode 1 | Step 7385 | Step Reward: -0.0
Episode 1 | Step 7386 | Step Reward: -0.0
Episode 1 | Step 7387 | Step Reward: -0.0
Episode 1 | Step 7388 | Step Reward: -0.0
Episode 1 | Step 7389 | Step Reward: -0.0
Episode 1 | Step 7390 | Step Reward: -0.0
Episode 1 | Step 7391 | Step Reward: -0.0
Episode 1 | Step 7392 | Step Reward: -0.0
Episode 1 | Step 7393 | Step Reward: -0.0
Episode 1 | Step 7394 | Step Reward: -0.0
Episode 1 | Step 7395 | Step Reward: -0.0
Episode 1 | Step 7396 | Step Reward: -0.0
Episode 1 | Step 7397 | Step Reward: -0.0
Episode 1 | Step 7398 | Step Reward: -0.0
Episode 1 | Step 7399 | Step Reward: -0.0
Episode 1 | Step 7400 | Step Reward: -0.0
Episode 1 | Step 7401 | Step Reward: -0.0
Episode 1 | Step 7402 | Step Reward: -0.0
Episode 1 | Step 7403 | Step Reward: -0.0
Episode 1 | Step 7404 | Step Reward: -0.0
Episode 1 | Step 7405 | Step Reward: -0.0
Episode 1 | Step 7406 | Step Reward: -0.0
Episode 1 | Step 7407 | Step Reward: -0.0
Episode 1 | Step 7408 | Step Reward: -0.0
Episode 1 | Step 7409 | Step Reward: -0.0
Episode 1 | Step 7410 | Step Reward: -0.0
Episode 1 | Step 7411 | Step Reward: -0.0
Episode 1 | Step 7412 | Step Reward: -0.0
Episode 1 | Step 7413 | Step Reward: -0.0
Episode 1 | Step 7414 | Step Reward: -0.0
Episode 1 | Step 7415 | Step Reward: -0.0
Episode 1 | Step 7416 | Step Reward: -0.0
Episode 1 | Step 7417 | Step Reward: -0.0
Episode 1 | Step 7418 | Step Reward: -0.0
Episode 1 | Step 7419 | Step Reward: -0.0
Episode 1 | Step 7420 | Step Reward: -0.0
Episode 1 | Step 7421 | Step Reward: -0.0
Episode 1 | Step 7422 | Step Reward: -0.0
Episode 1 | Step 7423 | Step Reward: -0.0
Episode 1 | Step 7424 | Step Reward: -0.0
Episode 1 | Step 7425 | Step Reward: -0.0
Episode 1 | Step 7426 | Step Reward: -0.0
Episode 1 | Step 7427 | Step Reward: -0.0
Episode 1 | Step 7428 | Step Reward: -0.0
Episode 1 | Step 7429 | Step Reward: -0.0
Episode 1 | Step 7430 | Step Reward: -0.0
Episode 1 | Step 7431 | Step Reward: -0.0
Episode 1 | Step 7432 | Step Reward: -0.0
Episode 1 | Step 7433 | Step Reward: -0.0
Episode 1 | Step 7434 | Step Reward: -0.0
Episode 1 | Step 7435 | Step Reward: -0.0
Episode 1 | Step 7436 | Step Reward: -0.0
Episode 1 | Step 7437 | Step Reward: -0.0
Episode 1 | Step 7438 | Step Reward: -0.0
Episode 1 | Step 7439 | Step Reward: -0.0
Episode 1 | Step 7440 | Step Reward: -0.0
Episode 1 | Step 7441 | Step Reward: -0.0
Episode 1 | Step 7442 | Step Reward: -0.0
Episode 1 | Step 7443 | Step Reward: -0.0
Episode 1 | Step 7444 | Step Reward: -0.0
Episode 1 | Step 7445 | Step Reward: -0.0
Episode 1 | Step 7446 | Step Reward: -0.0
Episode 1 | Step 7447 | Step Reward: -0.0
Episode 1 | Step 7448 | Step Reward: -0.0
Episode 1 | Step 7449 | Step Reward: -0.0
Episode 1 | Step 7450 | Step Reward: -0.0
Episode 1 | Step 7451 | Step Reward: -0.0
Episode 1 | Step 7452 | Step Reward: -0.0
Episode 1 | Step 7453 | Step Reward: -0.0
Episode 1 | Step 7454 | Step Reward: -0.0
Episode 1 | Step 7455 | Step Reward: -0.0
Episode 1 | Step 7456 | Step Reward: -0.0
Episode 1 | Step 7457 | Step Reward: -0.0
Episode 1 | Step 7458 | Step Reward: -0.0
Episode 1 | Step 7459 | Step Reward: -0.0
Episode 1 | Step 7460 | Step Reward: -0.0
Episode 1 | Step 7461 | Step Reward: -0.0
Episode 1 | Step 7462 | Step Reward: -0.0
Episode 1 | Step 7463 | Step Reward: -0.0
Episode 1 | Step 7464 | Step Reward: -0.0
Episode 1 | Step 7465 | Step Reward: -0.0
Episode 1 | Step 7466 | Step Reward: -0.0
Episode 1 | Step 7467 | Step Reward: -0.0
Episode 1 | Step 7468 | Step Reward: -0.0
Episode 1 | Step 7469 | Step Reward: -0.0
Episode 1 | Step 7470 | Step Reward: -0.0
Episode 1 | Step 7471 | Step Reward: -0.0
Episode 1 | Step 7472 | Step Reward: -0.0
Episode 1 | Step 7473 | Step Reward: -0.0
Episode 1 | Step 7474 | Step Reward: -0.0
Episode 1 | Step 7475 | Step Reward: -0.0
Episode 1 | Step 7476 | Step Reward: -0.0
Episode 1 | Step 7477 | Step Reward: -0.0
Episode 1 | Step 7478 | Step Reward: -0.0
Episode 1 | Step 7479 | Step Reward: -0.0
Episode 1 | Step 7480 | Step Reward: -0.0
Episode 1 | Step 7481 | Step Reward: -0.0
Episode 1 | Step 7482 | Step Reward: -0.0
Episode 1 | Step 7483 | Step Reward: -0.0
Episode 1 | Step 7484 | Step Reward: -0.0
Episode 1 | Step 7485 | Step Reward: -0.0
Episode 1 | Step 7486 | Step Reward: -0.0
Episode 1 | Step 7487 | Step Reward: -0.0
Episode 1 | Step 7488 | Step Reward: -0.0
Episode 1 | Step 7489 | Step Reward: -0.0
Episode 1 | Step 7490 | Step Reward: -0.0
Episode 1 | Step 7491 | Step Reward: -0.0
Episode 1 | Step 7492 | Step Reward: -0.0
Episode 1 | Step 7493 | Step Reward: -0.0
Episode 1 | Step 7494 | Step Reward: -0.0
Episode 1 | Step 7495 | Step Reward: -0.0
Episode 1 | Step 7496 | Step Reward: -0.0
Episode 1 | Step 7497 | Step Reward: -0.0
Episode 1 | Step 7498 | Step Reward: -0.0
Episode 1 | Step 7499 | Step Reward: -0.0
Episode 1 | Step 7500 | Step Reward: -0.0
Episode 1 | Step 7501 | Step Reward: -0.0
Episode 1 | Step 7502 | Step Reward: -0.0
Episode 1 | Step 7503 | Step Reward: -0.0
Episode 1 | Step 7504 | Step Reward: -0.0
Episode 1 | Step 7505 | Step Reward: -0.0
Episode 1 | Step 7506 | Step Reward: -0.0
Episode 1 | Step 7507 | Step Reward: -0.0
Episode 1 | Step 7508 | Step Reward: -0.0
Episode 1 | Step 7509 | Step Reward: -0.0
Episode 1 | Step 7510 | Step Reward: -0.0
Episode 1 | Step 7511 | Step Reward: -0.0
Episode 1 | Step 7512 | Step Reward: -0.0
Episode 1 | Step 7513 | Step Reward: -0.0
Episode 1 | Step 7514 | Step Reward: -0.0
Episode 1 | Step 7515 | Step Reward: -0.0
Episode 1 | Step 7516 | Step Reward: -0.0
Episode 1 | Step 7517 | Step Reward: -0.0
Episode 1 | Step 7518 | Step Reward: -0.0
Episode 1 | Step 7519 | Step Reward: -0.0
Episode 1 | Step 7520 | Step Reward: -0.0
Episode 1 | Step 7521 | Step Reward: -0.0
Episode 1 | Step 7522 | Step Reward: -0.0
Episode 1 | Step 7523 | Step Reward: -0.0
Episode 1 | Step 7524 | Step Reward: -0.0
Episode 1 | Step 7525 | Step Reward: -0.0
Episode 1 | Step 7526 | Step Reward: -0.0
Episode 1 | Step 7527 | Step Reward: -0.0
Episode 1 | Step 7528 | Step Reward: -0.0
Episode 1 | Step 7529 | Step Reward: -0.0
Episode 1 | Step 7530 | Step Reward: -0.0
Episode 1 | Step 7531 | Step Reward: -0.0
Episode 1 | Step 7532 | Step Reward: -0.0
Episode 1 | Step 7533 | Step Reward: -0.0
Episode 1 | Step 7534 | Step Reward: -0.0
Episode 1 | Step 7535 | Step Reward: -0.0
Episode 1 | Step 7536 | Step Reward: -0.0
Episode 1 | Step 7537 | Step Reward: -0.0
Episode 1 | Step 7538 | Step Reward: -0.0
Episode 1 | Step 7539 | Step Reward: -0.0
Episode 1 | Step 7540 | Step Reward: -0.0
Episode 1 | Step 7541 | Step Reward: -0.0
Episode 1 | Step 7542 | Step Reward: -0.0
Episode 1 | Step 7543 | Step Reward: -0.0
Episode 1 | Step 7544 | Step Reward: -0.0
Episode 1 | Step 7545 | Step Reward: -0.0
Episode 1 | Step 7546 | Step Reward: -0.0
Episode 1 | Step 7547 | Step Reward: -0.0
Episode 1 | Step 7548 | Step Reward: -0.0
Episode 1 | Step 7549 | Step Reward: -0.0
Episode 1 | Step 7550 | Step Reward: -0.0
Episode 1 | Step 7551 | Step Reward: -0.0
Episode 1 | Step 7552 | Step Reward: -0.0
Episode 1 | Step 7553 | Step Reward: -0.0
Episode 1 | Step 7554 | Step Reward: -0.0
Episode 1 | Step 7555 | Step Reward: -0.0
Episode 1 | Step 7556 | Step Reward: -0.0
Episode 1 | Step 7557 | Step Reward: -0.0
Episode 1 | Step 7558 | Step Reward: -0.0
Episode 1 | Step 7559 | Step Reward: -0.0
Episode 1 | Step 7560 | Step Reward: -0.0
Episode 1 | Step 7561 | Step Reward: -0.0
Episode 1 | Step 7562 | Step Reward: -0.0
Episode 1 | Step 7563 | Step Reward: -0.0
Episode 1 | Step 7564 | Step Reward: -0.0
Episode 1 | Step 7565 | Step Reward: -0.0
Episode 1 | Step 7566 | Step Reward: -0.0
Episode 1 | Step 7567 | Step Reward: -0.0
Episode 1 | Step 7568 | Step Reward: -0.0
Episode 1 | Step 7569 | Step Reward: -0.0
Episode 1 | Step 7570 | Step Reward: -0.0
Episode 1 | Step 7571 | Step Reward: -0.0
Episode 1 | Step 7572 | Step Reward: -0.0
Episode 1 | Step 7573 | Step Reward: -0.0
Episode 1 | Step 7574 | Step Reward: -0.0
Episode 1 | Step 7575 | Step Reward: -0.0
Episode 1 | Step 7576 | Step Reward: -0.0
Episode 1 | Step 7577 | Step Reward: -0.0
Episode 1 | Step 7578 | Step Reward: -0.0
Episode 1 | Step 7579 | Step Reward: -0.0
Episode 1 | Step 7580 | Step Reward: -0.0
Episode 1 | Step 7581 | Step Reward: -0.0
Episode 1 | Step 7582 | Step Reward: -0.0
Episode 1 | Step 7583 | Step Reward: -0.0
Episode 1 | Step 7584 | Step Reward: -0.0
Episode 1 | Step 7585 | Step Reward: -0.0
Episode 1 | Step 7586 | Step Reward: -0.0
Episode 1 | Step 7587 | Step Reward: -0.0
Episode 1 | Step 7588 | Step Reward: -0.0
Episode 1 | Step 7589 | Step Reward: -0.0
Episode 1 | Step 7590 | Step Reward: -0.0
Episode 1 | Step 7591 | Step Reward: -0.0
Episode 1 | Step 7592 | Step Reward: -0.0
Episode 1 | Step 7593 | Step Reward: -0.0
Episode 1 | Step 7594 | Step Reward: -0.0
Episode 1 | Step 7595 | Step Reward: -0.0
Episode 1 | Step 7596 | Step Reward: -0.0
Episode 1 | Step 7597 | Step Reward: -0.0
Episode 1 | Step 7598 | Step Reward: -0.0
Episode 1 | Step 7599 | Step Reward: -0.0
Episode 1 | Step 7600 | Step Reward: -0.0
Episode 1 | Step 7601 | Step Reward: -0.0
Episode 1 | Step 7602 | Step Reward: -0.0
Episode 1 | Step 7603 | Step Reward: -0.0
Episode 1 | Step 7604 | Step Reward: -0.0
Episode 1 | Step 7605 | Step Reward: -0.0
Episode 1 | Step 7606 | Step Reward: -0.0
Episode 1 | Step 7607 | Step Reward: -0.0
Episode 1 | Step 7608 | Step Reward: -0.0
Episode 1 | Step 7609 | Step Reward: -0.0
Episode 1 | Step 7610 | Step Reward: -0.0
Episode 1 | Step 7611 | Step Reward: -0.0
Episode 1 | Step 7612 | Step Reward: -0.0
Episode 1 | Step 7613 | Step Reward: -0.0
Episode 1 | Step 7614 | Step Reward: -0.0
Episode 1 | Step 7615 | Step Reward: -0.0
Episode 1 | Step 7616 | Step Reward: -0.0
Episode 1 | Step 7617 | Step Reward: -0.0
Episode 1 | Step 7618 | Step Reward: -0.0
Episode 1 | Step 7619 | Step Reward: -0.0
Episode 1 | Step 7620 | Step Reward: -0.0
Episode 1 | Step 7621 | Step Reward: -0.0
Episode 1 | Step 7622 | Step Reward: -0.0
Episode 1 | Step 7623 | Step Reward: -0.0
Episode 1 | Step 7624 | Step Reward: -0.0
Episode 1 | Step 7625 | Step Reward: -0.0
Episode 1 | Step 7626 | Step Reward: -0.0
Episode 1 | Step 7627 | Step Reward: -0.0
Episode 1 | Step 7628 | Step Reward: -0.0
Episode 1 | Step 7629 | Step Reward: -0.0
Episode 1 | Step 7630 | Step Reward: -0.0
Episode 1 | Step 7631 | Step Reward: -0.0
Episode 1 | Step 7632 | Step Reward: -0.0
Episode 1 | Step 7633 | Step Reward: -0.0
Episode 1 | Step 7634 | Step Reward: -0.0
Episode 1 | Step 7635 | Step Reward: -0.0
Episode 1 | Step 7636 | Step Reward: -0.0
Episode 1 | Step 7637 | Step Reward: -0.0
Episode 1 | Step 7638 | Step Reward: -0.0
Episode 1 | Step 7639 | Step Reward: -0.0
Episode 1 | Step 7640 | Step Reward: -0.0
Episode 1 | Step 7641 | Step Reward: -0.0
Episode 1 | Step 7642 | Step Reward: -0.0
Episode 1 | Step 7643 | Step Reward: -0.0
Episode 1 | Step 7644 | Step Reward: -0.0
Episode 1 | Step 7645 | Step Reward: -0.0
Episode 1 | Step 7646 | Step Reward: -0.0
Episode 1 | Step 7647 | Step Reward: -0.0
Episode 1 | Step 7648 | Step Reward: -0.0
Episode 1 | Step 7649 | Step Reward: -0.0
Episode 1 | Step 7650 | Step Reward: -0.0
Episode 1 | Step 7651 | Step Reward: -0.0
Episode 1 | Step 7652 | Step Reward: -0.0
Episode 1 | Step 7653 | Step Reward: -0.0
Episode 1 | Step 7654 | Step Reward: -0.0
Episode 1 | Step 7655 | Step Reward: -0.0
Episode 1 | Step 7656 | Step Reward: -0.0
Episode 1 | Step 7657 | Step Reward: -0.0
Episode 1 | Step 7658 | Step Reward: -0.0
Episode 1 | Step 7659 | Step Reward: -0.0
Episode 1 | Step 7660 | Step Reward: -0.0
Episode 1 | Step 7661 | Step Reward: -0.0
Episode 1 | Step 7662 | Step Reward: -0.0
Episode 1 | Step 7663 | Step Reward: -0.0
Episode 1 | Step 7664 | Step Reward: -0.0
Episode 1 | Step 7665 | Step Reward: -0.0
Episode 1 | Step 7666 | Step Reward: -0.0
Episode 1 | Step 7667 | Step Reward: -0.0
Episode 1 | Step 7668 | Step Reward: -0.0
Episode 1 | Step 7669 | Step Reward: -0.0
Episode 1 | Step 7670 | Step Reward: -0.0
Episode 1 | Step 7671 | Step Reward: -0.0
Episode 1 | Step 7672 | Step Reward: -0.0
Episode 1 | Step 7673 | Step Reward: -0.0
Episode 1 | Step 7674 | Step Reward: -0.0
Episode 1 | Step 7675 | Step Reward: -0.0
Episode 1 | Step 7676 | Step Reward: -0.0
Episode 1 | Step 7677 | Step Reward: -0.0
Episode 1 | Step 7678 | Step Reward: -0.0
Episode 1 | Step 7679 | Step Reward: -0.0
Episode 1 | Step 7680 | Step Reward: -0.0
Episode 1 | Step 7681 | Step Reward: -0.0
Episode 1 | Step 7682 | Step Reward: -0.0
Episode 1 | Step 7683 | Step Reward: -0.0
Episode 1 | Step 7684 | Step Reward: -0.0
Episode 1 | Step 7685 | Step Reward: -0.0
Episode 1 | Step 7686 | Step Reward: -0.0
Episode 1 | Step 7687 | Step Reward: -0.0
Episode 1 | Step 7688 | Step Reward: -0.0
Episode 1 | Step 7689 | Step Reward: -0.0
Episode 1 | Step 7690 | Step Reward: -0.0
Episode 1 | Step 7691 | Step Reward: -0.0
Episode 1 | Step 7692 | Step Reward: -0.0
Episode 1 | Step 7693 | Step Reward: -0.0
Episode 1 | Step 7694 | Step Reward: -0.0
Episode 1 | Step 7695 | Step Reward: -0.0
Episode 1 | Step 7696 | Step Reward: -0.0
Episode 1 | Step 7697 | Step Reward: -0.0
Episode 1 | Step 7698 | Step Reward: -0.0
Episode 1 | Step 7699 | Step Reward: -0.0
Episode 1 | Step 7700 | Step Reward: -0.0
Episode 1 | Step 7701 | Step Reward: -0.0
Episode 1 | Step 7702 | Step Reward: -0.0
Episode 1 | Step 7703 | Step Reward: -0.0
Episode 1 | Step 7704 | Step Reward: -0.0
Episode 1 | Step 7705 | Step Reward: -0.0
Episode 1 | Step 7706 | Step Reward: -0.0
Episode 1 | Step 7707 | Step Reward: -0.0
Episode 1 | Step 7708 | Step Reward: -0.0
Episode 1 | Step 7709 | Step Reward: -0.0
Episode 1 | Step 7710 | Step Reward: -0.0
Episode 1 | Step 7711 | Step Reward: -0.0
Episode 1 | Step 7712 | Step Reward: -0.0
Episode 1 | Step 7713 | Step Reward: -0.0
Episode 1 | Step 7714 | Step Reward: -0.0
Episode 1 | Step 7715 | Step Reward: -0.0
Episode 1 | Step 7716 | Step Reward: -0.0
Episode 1 | Step 7717 | Step Reward: -0.0
Episode 1 | Step 7718 | Step Reward: -0.0
Episode 1 | Step 7719 | Step Reward: -0.0
Episode 1 | Step 7720 | Step Reward: -0.0
Episode 1 | Step 7721 | Step Reward: -0.0
Episode 1 | Step 7722 | Step Reward: -0.0
Episode 1 | Step 7723 | Step Reward: -0.0
Episode 1 | Step 7724 | Step Reward: -0.0
Episode 1 | Step 7725 | Step Reward: -0.0
Episode 1 | Step 7726 | Step Reward: -0.0
Episode 1 | Step 7727 | Step Reward: -0.0
Episode 1 | Step 7728 | Step Reward: -0.0
Episode 1 | Step 7729 | Step Reward: -0.0
Episode 1 | Step 7730 | Step Reward: -0.0
Episode 1 | Step 7731 | Step Reward: -0.0
Episode 1 | Step 7732 | Step Reward: -0.0
Episode 1 | Step 7733 | Step Reward: -0.0
Episode 1 | Step 7734 | Step Reward: -0.0
Episode 1 | Step 7735 | Step Reward: -0.0
Episode 1 | Step 7736 | Step Reward: -0.0
Episode 1 | Step 7737 | Step Reward: -0.0
Episode 1 | Step 7738 | Step Reward: -0.0
Episode 1 | Step 7739 | Step Reward: -0.0
Episode 1 | Step 7740 | Step Reward: -0.0
Episode 1 | Step 7741 | Step Reward: -0.0
Episode 1 | Step 7742 | Step Reward: -0.0
Episode 1 | Step 7743 | Step Reward: -0.0
Episode 1 | Step 7744 | Step Reward: -0.0
Episode 1 | Step 7745 | Step Reward: -0.0
Episode 1 | Step 7746 | Step Reward: -0.0
Episode 1 | Step 7747 | Step Reward: -0.0
Episode 1 | Step 7748 | Step Reward: -0.0
Episode 1 | Step 7749 | Step Reward: -0.0
Episode 1 | Step 7750 | Step Reward: -0.0
Episode 1 | Step 7751 | Step Reward: -0.0
Episode 1 | Step 7752 | Step Reward: -0.0
Episode 1 | Step 7753 | Step Reward: -0.0
Episode 1 | Step 7754 | Step Reward: -0.0
Episode 1 | Step 7755 | Step Reward: -0.0
Episode 1 | Step 7756 | Step Reward: -0.0
Episode 1 | Step 7757 | Step Reward: -0.0
Episode 1 | Step 7758 | Step Reward: -0.0
Episode 1 | Step 7759 | Step Reward: -0.0
Episode 1 | Step 7760 | Step Reward: -0.0
Episode 1 | Step 7761 | Step Reward: -0.0
Episode 1 | Step 7762 | Step Reward: -0.0
Episode 1 | Step 7763 | Step Reward: -0.0
Episode 1 | Step 7764 | Step Reward: -0.0
Episode 1 | Step 7765 | Step Reward: -0.0
Episode 1 | Step 7766 | Step Reward: -0.0
Episode 1 | Step 7767 | Step Reward: -0.0
Episode 1 | Step 7768 | Step Reward: -0.0
Episode 1 | Step 7769 | Step Reward: -0.0
Episode 1 | Step 7770 | Step Reward: -0.0
Episode 1 | Step 7771 | Step Reward: -0.0
Episode 1 | Step 7772 | Step Reward: -0.0
Episode 1 | Step 7773 | Step Reward: -0.0
Episode 1 | Step 7774 | Step Reward: -0.0
Episode 1 | Step 7775 | Step Reward: -0.0
Episode 1 | Step 7776 | Step Reward: -0.0
Episode 1 | Step 7777 | Step Reward: -0.0
Episode 1 | Step 7778 | Step Reward: -0.0
Episode 1 | Step 7779 | Step Reward: -0.0
Episode 1 | Step 7780 | Step Reward: -0.0
Episode 1 | Step 7781 | Step Reward: -0.0
Episode 1 | Step 7782 | Step Reward: -0.0
Episode 1 | Step 7783 | Step Reward: -0.0
Episode 1 | Step 7784 | Step Reward: -0.0
Episode 1 | Step 7785 | Step Reward: -0.0
Episode 1 | Step 7786 | Step Reward: -0.0
Episode 1 | Step 7787 | Step Reward: -0.0
Episode 1 | Step 7788 | Step Reward: -0.0
Episode 1 | Step 7789 | Step Reward: -0.0
Episode 1 | Step 7790 | Step Reward: -0.0
Episode 1 | Step 7791 | Step Reward: -0.0
Episode 1 | Step 7792 | Step Reward: -0.0
Episode 1 | Step 7793 | Step Reward: -0.0
Episode 1 | Step 7794 | Step Reward: -0.0
Episode 1 | Step 7795 | Step Reward: -0.0
Episode 1 | Step 7796 | Step Reward: -0.0
Episode 1 | Step 7797 | Step Reward: -0.0
Episode 1 | Step 7798 | Step Reward: -0.0
Episode 1 | Step 7799 | Step Reward: -0.0
Episode 1 | Step 7800 | Step Reward: -0.0
Episode 1 | Step 7801 | Step Reward: -0.0
Episode 1 | Step 7802 | Step Reward: -0.0
Episode 1 | Step 7803 | Step Reward: -0.0
Episode 1 | Step 7804 | Step Reward: -0.0
Episode 1 | Step 7805 | Step Reward: -0.0
Episode 1 | Step 7806 | Step Reward: -0.0
Episode 1 | Step 7807 | Step Reward: -0.0
Episode 1 | Step 7808 | Step Reward: -0.0
Episode 1 | Step 7809 | Step Reward: -0.0
Episode 1 | Step 7810 | Step Reward: -0.0
Episode 1 | Step 7811 | Step Reward: -0.0
Episode 1 | Step 7812 | Step Reward: -0.0
Episode 1 | Step 7813 | Step Reward: -0.0
Episode 1 | Step 7814 | Step Reward: -0.0
Episode 1 | Step 7815 | Step Reward: -0.0
Episode 1 | Step 7816 | Step Reward: -0.0
Episode 1 | Step 7817 | Step Reward: -0.0
Episode 1 | Step 7818 | Step Reward: -0.0
Episode 1 | Step 7819 | Step Reward: -0.0
Episode 1 | Step 7820 | Step Reward: -0.0
Episode 1 | Step 7821 | Step Reward: -0.0
Episode 1 | Step 7822 | Step Reward: -0.0
Episode 1 | Step 7823 | Step Reward: -0.0
Episode 1 | Step 7824 | Step Reward: -0.0
Episode 1 | Step 7825 | Step Reward: -0.0
Episode 1 | Step 7826 | Step Reward: -0.0
Episode 1 | Step 7827 | Step Reward: -0.0
Episode 1 | Step 7828 | Step Reward: -0.0
Episode 1 | Step 7829 | Step Reward: -0.0
Episode 1 | Step 7830 | Step Reward: -0.0
Episode 1 | Step 7831 | Step Reward: -0.0
Episode 1 | Step 7832 | Step Reward: -0.0
Episode 1 | Step 7833 | Step Reward: -0.0
Episode 1 | Step 7834 | Step Reward: -0.0
Episode 1 | Step 7835 | Step Reward: -0.0
Episode 1 | Step 7836 | Step Reward: -0.0
Episode 1 | Step 7837 | Step Reward: -0.0
